(1343290463.07446, '2R\xefF')
(1343290463.0744851, 'rIN')
(1343290463.0745101, 'D\x0e\xf8F')
(1343290504.6543691, '2Iz\x11')
(1343290504.654428, '2P~\x11')
(1343290504.6544571, '2R\x86\x11')
(1343290504.6544819, 'rIN')
(1343290504.654505, 'rFR')
(1343290603.324002, 'S\x07\xafg')
(1343290603.3240631, '2f\xb1g')
(1343290603.3240919, '2F\xbdg')
(1343290603.3241169, '2t\xbfg')
(1343290603.324141, '2C\xcag')
(1343290603.3339839, '2oEh')
(1343290603.334029, '+')
(1343290609.6561649, '2I\x15\x91')
(1343290609.656225, '2P\x19\x91')
(1343290609.6562591, '2R.\x91')
(1343290609.656285, 'rIN')
(1343290609.6563101, 'D\x967\x91')
(1343290609.6563351, 'ci9\x91')
